"486","38","83.6","1.74","164","151","51","1.66","1379","Cardio","11.6","3.5","5","3","27.61","8","1827.65","1020","71"
"487","53","115.4","1.92","193","161","50","1.36","1084","Yoga","28.3","2.2","4","2","31.3","18","2254.9","494","47"
"488","27","71.2","1.97","181","151","73","0.74","615","HIIT","25.9","3.6","3","1","18.35","20","1834.35","443","19"
"489","54","78.1","1.6","198","145","73","1.1","718","Yoga","32.9","2.4","4","2","30.51","31","1431.64","271","38"
"490","26","54.2","1.65","172","120","58","1.07","642","Cardio","34.9","1.9","4","2","19.91","4","1347.37","426","37"
"491","41","77.6","1.76","162","161","71","1.27","920","Strength","31.8","2.2","4","2","25.05","14","1532.88","517","44"
"492","52","44.1","1.62","179","121","61","1.41","768","HIIT","34.8","1.6","3","1","16.8","29","1132.1","522","36"
"493","52","85.5","1.8","190","136","66","1.7","1144","Strength","10.1","3.5","5","3","26.39","28","1802.42","763","73"
"494","53","47.8","1.76","164","149","74","1.06","711","HIIT","28.4","1.5","4","2","15.43","29","1205.36","426","36"
"495","35","102.5","1.94","183","158","64","0.84","730","Cardio","21.1","2.4","2","1","27.23","8","2193.87","633","14"
"496","56","118","1.9","199","126","68","0.66","412","HIIT","22.6","3.2","2","1","32.69","18","2263.11","654","11"
"497","49","82.3","1.84","192","146","71","1.29","932","Strength","28.4","3.4","4","2","24.31","12","1795.78","557","44"
"498","41","81.6","1.87","167","128","59","1.87","1185","HIIT","10.2","3.5","5","3","23.33","12","1846.21","1282","80"
"499","40","60.2","1.88","183","141","61","1.22","946","Cardio","25.2","3","3","2","17.03","26","1569.99","540","31"
"500","49","49.2","1.54","179","153","63","1.28","881","HIIT","30.7","2.1","3","2","20.75","11","1167.47","529","33"
"501","54","46.6","1.5","175","165","58","1.38","1025","Strength","30.6","2","2","1","20.71","17","1109.38","338","24"
"502","29","68.7","1.72","171","168","62","1.08","907","Cardio","29.8","1.7","4","2","23.22","4","1490.15","545","37"
"503","30","60.6","1.55","172","120","52","1.3","780","Strength","32.9","1.6","3","2","25.22","7","1358.25","414","33"
"504","40","52.1","1.61","198","128","70","0.87","612","HIIT","21.3","3.3","2","1","20.1","12","1331.9","381","15"
"505","42","46.6","1.77","184","139","63","0.61","382","Yoga","28.1","2.6","2","1","14.87","25","1244.99","90","10"
"506","52","65.5","1.74","191","138","70","1.48","1011","Strength","26.2","2.8","4","2","21.63","30","1505.69","509","51"
"507","58","44.2","1.57","183","155","59","1.08","753","HIIT","31.9","2.3","3","1","17.93","29","1091.56","401","28"
"508","47","89.1","1.84","168","159","65","1.44","1133","Yoga","24","3.6","3","2","26.32","13","1898.23","404","37"
"509","34","65.9","1.62","199","164","56","0.81","731","Yoga","28.8","2.2","2","1","25.11","8","1555.64","168","14"
"510","37","55.6","1.57","182","123","53","0.97","597","Cardio","29.2","2.4","2","1","22.56","6","1287.9","396","17"
"511","42","63.7","1.98","172","128","69","1.37","868","Yoga","24","3","2","1","16.25","26","1653.52","275","23"
"512","39","86.2","1.82","191","160","72","1.96","1725","Strength","10.2","3.5","5","3","26.02","8","1895.2","887","84"
"513","30","59.2","1.63","174","141","74","1.85","1304","Strength","17.8","2.7","4","3","22.28","6","1370.09","575","63"
"514","36","85.4","1.88","195","137","60","1.98","1492","Yoga","13.5","3.5","5","3","24.16","5","1930.31","533","85"
"515","53","68.1","1.55","164","131","65","1.41","831","HIIT","26.1","2.2","4","2","28.35","16","1328.01","807","48"
"516","29","60","1.62","181","161","69","0.85","684","Strength","28.1","1.9","2","1","22.86","4","1378.72","268","15"
"517","58","74.8","1.69","175","162","53","1.28","933","Strength","32.8","2.3","4","2","26.19","16","1411.69","503","44"
"518","36","90.3","1.65","169","158","71","1.38","1199","Cardio","23.7","3.4","4","2","33.17","9","1885.57","916","47"
"519","29","86.1","1.65","183","128","71","1.66","1169","HIIT","11.2","3.5","4","3","31.63","3","1869.05","1201","57"
"520","26","73.7","1.66","177","125","72","0.93","639","Yoga","26.7","2.2","2","1","26.75","1","1724.75","216","16"
"521","24","67.7","1.56","177","138","66","1.42","980","HIIT","27","2.1","3","2","27.82","24","1452.98","808","37"
"522","45","78.3","1.96","166","167","62","1.29","1066","Cardio","29","2.2","3","1","20.38","12","1822.49","742","33"
"523","31","48.2","1.65","163","166","60","1.1","913","Cardio","26.1","2.5","2","1","17.7","23","1270.24","390","19"
"524","48","56.8","1.51","185","126","52","1.37","777","HIIT","32.1","2.1","4","2","24.91","11","1232.78","654","47"
"525","36","112.4","1.63","164","135","58","1.02","757","Cardio","25","3.4","4","2","42.3","9","2172.05","843","35"
"526","33","59","1.67","175","124","55","0.9","558","Cardio","33.7","1.9","3","1","21.16","6","1367.64","390","23"
"527","22","98.4","1.88","194","135","71","0.52","386","Cardio","21.3","2.2","2","1","27.84","1","2183.94","376","9"
"528","52","66.5","1.6","185","120","70","1.34","796","HIIT","26.8","2.1","4","2","25.98","28","1451.9","749","46"
"529","29","106.5","1.81","177","156","60","1.29","1107","Cardio","25.7","2.5","4","2","32.51","3","2219.13","1010","44"
"530","42","88.4","1.93","188","158","65","1.68","1314","Yoga","12.4","3.5","4","3","23.73","12","1960.43","468","58"
"531","38","88.4","1.79","182","138","68","1.74","1321","Yoga","12.5","3.5","5","3","27.59","8","1915.95","485","75"
"532","53","53.3","1.74","173","156","54","1.37","962","Strength","32.2","1.8","3","2","17.6","29","1250.02","383","35"
"533","40","58.1","1.56","174","136","63","0.61","415","Yoga","34.4","2.2","2","1","23.87","11","1294.93","112","10"
"534","33","74.2","1.76","192","145","66","1.15","834","Strength","25.9","1.5","4","2","23.95","6","1536.08","448","39"
"535","56","84.6","1.63","184","141","52","1.01","705","HIIT","20.2","2.9","4","2","31.84","18","1686.07","718","35"
"536","59","78","1.92","180","127","53","0.72","453","Cardio","28.1","2.7","3","1","21.16","30","1719.79","413","19"
"537","56","89","1.68","176","152","65","1.77","1332","Yoga","10.5","3.5","5","3","31.53","18","1769.02","496","76"
"538","31","42.7","1.76","182","121","65","1.46","883","Strength","34.9","2.2","3","1","13.78","23","1253.46","327","38"
"539","48","83.9","1.82","176","149","70","1.9","1401","HIIT","13.1","3.5","5","3","25.33","13","1813.29","1339","81"
"540","22","78.7","1.52","173","166","74","1.45","1204","Strength","31.5","2.3","3","2","34.06","32","1550.97","599","37"
"541","52","65.9","1.52","188","139","53","1.27","794","Cardio","27","2.3","4","2","28.52","16","1302.71","615","44"
"542","40","76.9","1.92","179","137","68","1.13","851","Yoga","22.4","3.7","4","2","20.86","12","1812.92","274","39"
"543","46","84.3","2","189","162","66","1.83","1467","HIIT","13.3","3.5","5","3","21.07","12","1916.39","1296","78"
"544","28","62.4","1.6","178","129","62","1.1","710","Strength","34.1","1.7","3","2","24.37","4","1399.05","360","28"
"545","35","63.7","1.74","198","143","71","1.03","810","HIIT","29.8","2.7","4","2","21.04","5","1578.08","551","35"
"546","29","54.9","1.52","172","123","72","1.48","910","Strength","27","2","3","1","23.76","4","1300.58","427","38"
"547","26","76.4","1.79","177","156","73","1.17","1004","Strength","21.3","2.7","3","2","23.84","2","1823.31","469","30"
"548","27","106.4","1.86","182","123","50","1.34","907","Cardio","20.6","3.1","2","1","30.76","3","2253.14","1048","23"
"549","34","68.4","1.5","192","132","61","1.37","904","Cardio","33.7","2.1","4","2","30.4","10","1397.57","689","47"
"550","55","63.5","1.86","198","144","53","1.36","969","Strength","22.9","2.9","4","2","18.35","22","1519.45","453","47"
"551","24","59.4","1.5","199","132","60","1.25","825","Yoga","25","2","3","2","26.4","24","1357.64","234","32"
"552","30","113.4","1.91","177","137","54","1.27","957","HIIT","22.2","3.7","3","1","31.08","9","2353.88","1210","33"
"553","57","61.9","1.52","168","143","51","0.92","592","HIIT","28.4","2.6","3","1","26.79","16","1244.07","478","24"
"554","59","70.7","1.68","192","121","66","1.17","637","Cardio","34.9","1.9","3","2","25.05","16","1366.35","608","30"
"555","26","111.5","1.9","191","167","57","1.02","937","Yoga","25.2","2.2","2","1","30.89","3","2346.34","358","17"
"556","44","72.1","1.66","176","152","55","1.4","958","Strength","27","2.5","2","1","26.16","14","1438.05","530","24"
"557","19","56.9","1.87","178","138","70","0.61","463","Cardio","23.3","3.7","3","1","16.27","20","1640.2","255","16"
"558","22","86.2","1.9","186","128","58","1.91","1345","Strength","11.7","3.5","5","3","23.88","2","2030.1","864","82"
"559","46","59.4","1.68","165","147","62","1.16","844","Strength","20.2","2.5","4","2","21.05","12","1429.23","362","40"
"560","54","75.6","1.72","194","154","60","0.97","672","Cardio","26.4","1.9","3","1","25.55","16","1445.7","539","25"
"561","55","76.3","1.73","196","158","65","1.08","768","Yoga","32","2.6","3","1","25.49","16","1450.94","260","28"
"562","36","95.8","1.86","193","129","65","1.37","972","HIIT","21.2","3.2","3","1","27.69","8","2060.04","1102","35"
"563","25","120.6","1.83","179","120","51","1.04","686","Cardio","22.3","2.5","3","2","36.01","3","2440.33","922","27"
"564","18","65.3","1.55","184","161","59","1.42","1143","Yoga","28.5","2.2","3","2","27.18","24","1453.67","292","37"
"565","39","85.3","1.89","163","140","61","0.77","593","Strength","27.6","3.6","2","1","23.88","5","1916.73","345","13"
"566","34","68","1.68","169","128","57","0.67","472","Cardio","25.8","3.4","2","1","24.09","5","1612.57","335","11"
"567","24","52.6","1.57","169","166","60","1.29","1071","HIIT","31.9","2.4","2","1","21.34","4","1316.45","570","22"
"568","42","63.3","1.77","183","134","59","1.32","876","HIIT","25.7","3.3","3","2","20.2","12","1547.38","702","34"
"569","21","76.3","1.65","180","154","62","1.14","878","Strength","31.8","1.7","3","2","28.03","24","1573.38","457","29"
"570","53","61","1.63","170","124","74","0.54","331","Cardio","20","3.4","3","1","22.96","30","1386.94","242","14"
"571","23","67.8","1.61","186","160","66","1.34","1072","HIIT","34.3","1.8","2","1","26.16","24","1473.73","763","23"
"572","48","114.9","1.86","175","141","56","1.36","949","Cardio","21.1","3.6","3","1","33.21","15","2247.8","1149","35"
"573","36","88","1.71","185","160","73","1.87","1646","HIIT","12","3.5","5","3","30.09","9","1883.56","1382","80"
"574","56","67.7","1.58","189","142","52","1.45","927","Strength","32.7","1.9","2","1","27.12","16","1320.62","515","25"
"575","44","124.8","1.85","175","126","69","1.35","842","Strength","24.4","3.5","4","2","36.46","15","2398.33","885","46"
"576","27","53","1.58","166","142","62","1.26","895","Cardio","34.5","1.8","4","2","21.23","4","1310.26","491","43"
"577","43","61.2","1.88","175","163","68","1.03","831","Yoga","24.7","2.9","3","1","17.32","26","1566.36","199","26"
"578","36","48.7","1.68","194","144","56","1.23","886","Yoga","33.7","1.6","3","1","17.25","23","1262.51","189","32"
"579","56","50.6","1.7","175","146","58","1.29","848","Strength","33.1","2.3","2","1","17.51","29","1199.67","343","22"
"580","20","72.6","1.73","199","160","68","1.27","1016","HIIT","34.8","2.5","3","2","24.26","4","1568.28","774","33"
"581","30","70.4","1.56","171","125","62","1.03","644","Yoga","34.3","2.4","4","2","28.93","7","1451.97","228","35"
"582","45","52.5","1.88","194","153","71","1.08","818","Strength","29","2.9","4","2","14.85","26","1438.45","298","37"
"583","37","76.3","1.77","180","128","57","1.36","957","HIIT","27.3","2.1","4","2","24.35","5","1749.93","872","47"
"584","45","41.2","1.58","195","168","71","1.47","1111","HIIT","28.7","2.6","2","1","16.5","25","1123.2","509","25"
"585","25","55.3","1.76","176","152","67","1.56","1186","Yoga","15.5","2.7","4","3","17.85","27","1395.95","272","53"
"586","58","49.7","1.67","191","125","72","1.38","776","Strength","31.9","2.3","4","2","17.82","29","1173.39","360","47"
"587","56","48.3","1.87","165","156","51","0.68","525","HIIT","29.8","3.3","3","1","13.81","22","1314.94","276","17"
"588","18","83.2","1.96","183","150","67","1.83","1510","HIIT","13.6","3.5","4","3","21.66","2","2041.41","1279","63"
"589","20","120.5","1.73","186","153","67","1.01","850","Cardio","29.3","3.4","3","2","40.26","3","2419.39","895","26"
"590","30","121.6","2","179","160","60","1.24","1091","Cardio","28","3.3","4","2","30.4","9","2506.93","1108","43"
"591","45","73","1.75","184","148","50","1.14","759","Yoga","26.6","2","4","2","23.84","11","1469.92","262","39"
"592","42","57.5","1.67","161","133","63","1.76","1053","Cardio","16.2","2.7","5","3","20.62","11","1314.8","744","75"
"593","50","42.7","1.53","168","155","65","1.41","983","Strength","28.4","2.4","4","2","18.24","29","1099.93","316","48"
"594","55","129.9","1.73","187","155","60","0.69","529","Yoga","21.7","3.1","3","1","43.4","18","2346.62","282","18"
"595","23","108.6","1.92","197","134","50","0.89","656","Yoga","25.8","3.5","2","1","29.46","1","2334.11","304","15"
"596","49","88.6","2","162","127","56","1.83","1150","Cardio","14.9","3.5","4","3","22.15","12","1956.96","1192","63"
"597","38","49.7","1.51","179","145","65","1.25","906","HIIT","32.6","2.5","3","1","21.8","6","1210.43","522","32"
"598","33","56.4","1.54","165","155","63","1.06","822","Strength","29.2","1.5","3","1","23.78","6","1303.33","314","27"
"599","38","46.9","1.74","198","167","64","1.03","946","Strength","20","2.6","4","2","15.49","21","1335.98","254","35"
"600","28","71.3","1.67","192","140","63","1.46","1022","Strength","28.1","1.5","4","2","25.57","24","1503.03","547","50"
"601","54","71.6","1.86","160","147","70","1.14","830","Yoga","25.3","2.2","3","2","20.7","30","1633.64","257","29"
"602","53","82.3","1.61","196","123","60","1.87","1139","Strength","11.6","3.5","5","3","31.75","18","1662.69","808","80"
"603","52","70.6","1.69","165","135","65","1.36","826","HIIT","26.1","2.2","3","1","24.72","17","1398.83","807","35"
"604","36","109.8","1.62","193","141","68","0.84","651","HIIT","24.4","3.5","3","1","41.84","9","2132.42","775","22"
"605","37","73.5","1.69","174","131","66","0.54","354","Cardio","27.5","1.6","2","1","25.73","7","1490.6","292","9"
"606","35","85.6","1.85","185","135","55","1.78","1322","Strength","14.5","3.5","5","3","25.01","8","1924.27","800","76"
"607","58","74.6","1.68","173","159","60","1.03","737","Yoga","26","2","4","2","26.43","16","1406.74","242","35"
"608","31","63.2","1.8","166","157","66","0.59","463","Cardio","25.5","2.6","2","1","19.51","6","1455.41","274","10"
"609","32","62.6","1.63","190","161","58","1.67","1344","HIIT","15","2.7","5","3","23.56","6","1392.87","878","72"
"610","48","87.1","1.76","183","156","67","1.81","1398","Strength","11.6","3.5","5","3","28.12","13","1827.37","828","78"
"611","18","82.3","1.84","190","148","66","1.73","1408","HIIT","13.3","3.5","5","3","24.31","2","1971.77","1196","74"
"612","20","64.3","1.78","188","137","61","1.71","1171","Cardio","18.7","2.7","4","3","20.29","4","1507.02","808","59"
"613","33","53.7","1.66","191","129","72","1.25","806","HIIT","29.5","2.5","3","1","19.49","6","1315.53","564","32"
"614","40","63","2","176","161","71","1.42","1257","Strength","26.8","2.9","4","2","15.75","26","1665.09","470","49"
"615","28","128.4","1.86","173","158","71","1.06","921","Strength","23.6","3.3","4","2","37.11","3","2542.19","715","36"
"616","29","88","1.89","199","137","54","1.75","1319","Cardio","13.3","3.5","5","3","24.64","2","2009.68","1132","75"
"617","27","63.7","1.52","195","120","60","1.19","714","Strength","25.4","2.1","4","2","27.57","24","1390.61","398","41"
"618","49","83.7","1.87","183","158","53","1.29","1009","HIIT","23.9","2.3","4","2","23.94","12","1828.93","907","44"
"619","33","102.6","1.75","186","140","53","1.4","1078","HIIT","27.9","2.2","3","2","33.5","9","2115.38","1207","36"
"620","25","77.7","1.55","184","120","52","0.55","330","Yoga","33","1.7","2","1","32.34","32","1538.02","135","9"
"621","55","87.5","1.88","191","134","73","1.19","789","Yoga","27.2","2.6","4","2","24.76","30","1850.58","328","41"
"622","29","87","1.86","177","123","72","1.52","1028","Yoga","11","3.5","4","3","25.15","1","1981.88","417","52"
"623","41","82.8","1.66","177","139","74","1.97","1355","HIIT","11.2","3.5","5","3","30.05","15","1761.51","1370","84"
"624","45","65.4","1.68","196","129","66","0.76","441","HIIT","35","2.6","3","1","23.17","11","1377.96","418","20"
"625","25","47.2","1.71","185","142","56","0.89","632","Cardio","26","2.5","2","1","16.14","27","1305.56","309","15"
"626","45","58.2","1.7","168","160","53","0.95","684","Yoga","26.8","2","3","1","20.14","11","1317.58","174","24"
"627","53","73.5","1.55","194","153","72","1.17","806","HIIT","26.3","2.1","4","2","30.59","31","1377.95","722","40"
"628","43","55.2","1.73","167","165","62","1.67","1240","Cardio","16.6","2.7","5","3","18.44","25","1307.79","678","72"
"629","25","64.4","1.71","179","167","61","1.12","935","HIIT","27.1","1.8","3","1","22.02","4","1464.61","606","29"
"630","45","73.5","1.74","181","152","50","1.18","807","Cardio","30","2.3","4","2","24.28","11","1471.45","637","40"
"631","45","89.6","1.81","178","153","70","1.7","1287","Yoga","12.4","3.5","5","3","27.35","13","1901.89","480","73"
"632","54","86.5","1.76","189","158","68","1.48","1158","Yoga","29","3.4","3","2","27.92","28","1785.27","403","38"
"633","58","46.1","1.67","187","129","70","1.28","743","Yoga","25.3","1.8","4","2","16.53","29","1140.11","186","44"
"634","53","68.5","1.97","194","139","69","1.3","894","HIIT","23.2","2.1","3","2","17.65","22","1650.58","748","33"
"635","44","94.6","1.84","170","120","67","1.26","748","HIIT","26","3.1","4","2","27.94","13","1988.95","1001","43"
"636","34","54.2","1.52","190","132","60","1.13","746","Cardio","31","2.2","3","1","23.46","6","1272.46","450","29"
"637","26","47.7","1.77","198","120","69","1.15","759","Strength","24.8","2.7","3","2","15.23","20","1429.22","288","30"
"638","50","52.2","1.84","195","124","52","1.38","847","Strength","28.2","3.1","4","2","15.42","22","1386.85","378","47"
"639","37","88.8","1.95","189","135","66","1.58","1173","Yoga","10.3","3.5","5","3","23.35","5","2003.77","442","68"
"640","30","101","1.68","182","134","61","1.46","1076","Strength","28.2","2.9","4","2","35.79","9","2077.38","774","50"
"641","45","118.4","1.95","178","168","59","1.06","881","Yoga","24.9","2.4","3","2","31.14","15","2354.91","395","27"
"642","46","47.9","1.72","171","147","57","1.41","933","Cardio","26.3","2","3","1","16.19","25","1224.2","496","36"
"643","30","51.5","1.74","174","150","64","1.08","810","Strength","33.9","2","3","2","17.01","23","1332.97","292","28"
"644","52","79.9","1.51","190","142","54","0.75","479","Strength","31.5","2.6","3","1","35.04","31","1429.07","315","19"
"645","23","121.3","1.85","196","167","53","0.72","661","Yoga","21.6","3.6","2","1","35.44","3","2470.66","275","12"
"646","35","78.9","1.64","196","164","70","1.28","1050","Cardio","25.3","2.6","4","2","29.34","7","1533.7","742","44"
"647","22","88.5","1.62","174","162","69","1.88","1675","Strength","10.7","3.5","5","3","33.72","3","1926.54","873","81"
"648","42","73.5","1.63","188","136","68","0.52","350","Strength","26.1","3.2","3","1","27.66","13","1616.84","201","13"
"649","19","127.9","1.93","185","168","70","1.27","1173","Strength","21.8","3","4","2","34.34","3","2620.18","853","44"
"650","27","88.5","1.98","161","153","53","1.8","1515","Cardio","11.1","3.5","4","3","22.57","2","2070.92","1171","62"
"651","47","43.4","1.62","179","132","64","0.51","303","Cardio","25.3","2.3","3","1","16.54","25","1147.28","163","13"
"652","22","42.8","1.56","174","133","66","1.47","978","Strength","32.2","2.6","3","2","17.59","27","1231.39","330","38"
"653","50","64.5","1.79","163","130","61","1.17","753","Yoga","28.1","2.4","4","2","20.13","30","1527.64","238","40"
"654","18","50.7","1.53","181","147","52","1.29","948","Yoga","33","2.1","3","2","21.66","4","1312.47","206","33"
"655","35","59.2","1.66","197","161","59","1.3","1151","Strength","21.3","3.2","3","1","21.48","5","1479.4","404","33"
"656","49","78.9","1.73","182","151","64","1.38","938","Cardio","34","2.3","2","1","26.36","14","1500.97","800","24"
"657","28","78.7","1.63","185","154","59","1.1","847","Strength","31.7","1.8","3","2","29.62","24","1559.07","454","28"
"658","38","68.7","1.92","170","150","73","1.31","1081","Cardio","29","3","4","2","18.64","5","1714.42","661","45"
"659","43","53.1","1.59","187","136","72","0.82","502","Strength","29.5","2.5","2","1","21","11","1245","229","14"
"660","42","64.8","1.65","161","166","67","1.1","904","Cardio","24.4","2.8","3","2","23.8","12","1509.89","524","28"
"661","39","50.3","1.61","167","128","50","1.17","749","HIIT","32.8","2.5","2","1","19.41","6","1242.63","494","20"
"662","44","102.3","1.63","188","129","52","1.34","856","Yoga","20.9","2.6","4","2","38.5","15","1991.32","432","46"
"663","30","62.9","1.92","170","127","70","1.13","789","HIIT","25.2","3.6","2","1","17.06","21","1682.13","597","19"
"664","50","56.5","1.6","196","140","61","1.88","1184","Yoga","19.2","2.7","5","3","22.07","17","1249.23","335","81"
"665","51","74.6","1.55","177","132","50","0.71","422","Cardio","33.3","2.1","2","1","31.05","31","1396.78","389","12"
"666","58","52","1.79","173","169","52","1.12","937","HIIT","29.6","3","3","1","16.23","22","1314.76","489","29"
"667","52","52.1","1.67","169","124","52","1.5","837","Yoga","32","1.5","2","1","18.68","17","1221.57","246","26"
"668","18","72.2","1.54","194","125","54","0.97","606","Strength","27.1","1.7","2","1","30.44","32","1514.38","368","17"
"669","38","85.8","1.8","168","149","68","1.72","1410","Cardio","10.1","3.5","4","3","26.48","8","1885.92","1085","59"
"670","23","81.4","1.85","194","150","74","1.6","1320","Cardio","12.4","3.5","4","3","23.78","2","1936.12","957","55"
"671","45","50.9","1.65","170","136","50","1.45","887","Strength","30.1","2.3","2","1","18.7","11","1234.59","387","25"
"672","34","52","1.78","171","130","53","1.38","987","Strength","22.4","2.7","4","2","16.41","21","1446.21","377","47"
"673","22","71","1.93","162","139","53","1.42","1086","Yoga","21.2","2.9","4","2","19.06","2","1840.86","318","49"
"674","48","80.6","1.77","198","167","66","1.51","1248","Cardio","12.9","3.5","4","3","25.73","13","1745.09","895","52"
"675","22","58.3","1.72","173","128","63","1","640","Yoga","32.6","1.6","3","2","19.71","4","1424.29","184","26"
"676","55","63","1.7","187","121","67","1.32","719","Strength","34.9","2.5","3","1","21.8","17","1318.66","437","34"
"677","20","111","1.94","170","156","50","1.02","875","Cardio","27.6","3.3","4","2","29.49","1","2392.9","832","35"
"678","40","52.6","1.66","198","120","71","1.27","762","Strength","32.9","1.7","3","2","19.09","11","1275.05","351","33"
"679","54","116.4","2","184","123","65","1.13","688","Yoga","26.2","3.1","3","1","29.1","28","2301.01","414","29"
"680","54","75.6","1.61","180","155","52","1.41","983","Yoga","34.9","2.5","4","2","29.17","16","1411.62","336","48"
"681","27","61.6","1.8","169","144","72","1.48","1172","Yoga","26.4","3.1","2","1","19.01","2","1624.16","287","25"
"682","27","108","1.8","174","122","70","1.38","926","Cardio","28.6","2.5","4","2","33.33","3","2245.78","1095","47"
"683","36","59.3","1.75","178","128","58","0.99","634","Strength","34.5","2.3","3","1","19.36","6","1382.21","308","25"
"684","34","75.7","1.94","181","141","72","1.18","915","Strength","29.3","2.4","4","2","20.11","5","1840.5","469","40"
"685","38","56.3","1.6","180","142","53","1.21","859","Yoga","28.8","1.9","4","2","21.99","6","1299.34","215","41"
"686","31","58.2","1.73","191","131","70","1.17","766","Yoga","25.8","1.8","3","2","19.45","6","1387.49","214","30"
"687","26","55.7","1.68","182","129","54","1.13","802","Yoga","21.7","2.9","3","1","19.73","2","1493.2","198","29"
"688","18","125.9","1.67","172","153","60","1.46","1229","Yoga","20.6","2.2","3","2","45.14","3","2474.29","579","38"
"689","30","62.7","1.67","164","162","70","1.02","826","HIIT","26.1","2.6","4","2","22.48","6","1414.85","537","35"
"690","21","86.6","1.86","163","129","58","1.37","972","HIIT","21.8","2.6","3","2","25.03","1","2021.94","997","35"
"691","18","64.5","1.82","187","149","52","1.2","983","HIIT","23.4","2.4","3","2","19.47","2","1723.7","650","31"
"692","57","76.6","1.86","173","141","55","1.14","796","Yoga","25.4","2.8","4","2","22.14","30","1683.6","275","39"
"693","49","81.4","1.83","167","125","73","1.98","1225","Yoga","13.6","3.5","5","3","24.31","12","1778.92","508","85"
"694","51","60.7","1.71","168","169","60","1.14","954","Strength","22.1","2.5","2","1","20.76","30","1432.66","363","20"
"695","45","57.2","1.55","194","121","58","1.67","909","Cardio","18.4","2.7","5","3","23.81","11","1261.86","702","72"
"696","48","73","1.59","196","149","64","1.19","798","Strength","32","2.1","3","2","28.88","14","1407.37","456","31"
"697","25","123.8","1.99","180","121","72","1.13","752","HIIT","25.6","2.6","3","1","31.26","3","2559.99","1175","29"
"698","56","93.6","1.66","177","151","52","1.37","1024","Strength","29","2.2","2","1","33.97","18","1821.04","673","23"
"699","43","76.8","1.92","192","161","50","1.24","988","Yoga","21.1","2.5","3","1","20.83","12","1794.55","300","32"
"700","51","54.7","1.53","167","135","69","1.11","674","HIIT","26.8","2","4","2","23.37","17","1206.57","510","38"
"701","20","92.3","1.94","176","131","71","1.14","821","HIIT","24.3","2.1","3","2","24.52","2","2142.37","884","29"
"702","29","71.8","1.55","190","120","68","1.2","720","Cardio","26.3","2.4","4","2","29.89","24","1466.15","633","41"
"703","18","66.9","1.57","193","127","63","1.07","679","Cardio","30.7","2.2","3","2","27.14","24","1474.66","526","28"
"704","22","48.7","1.76","165","167","66","1.37","1144","HIIT","29","2.2","4","2","15.72","27","1347.91","560","47"
"705","47","66.2","1.71","181","169","71","1.42","1188","HIIT","22.8","2.9","3","1","22.64","12","1529.05","790","37"
"706","47","40","1.76","173","132","63","0.8","475","Strength","26.7","2.2","3","1","12.91","25","1159.21","168","21"
"707","34","112.4","1.85","162","134","66","1.18","870","HIIT","23.4","3.6","4","2","32.84","9","2288.98","1114","40"
"708","40","70","1.55","171","163","74","0.85","693","Yoga","31.1","1.5","3","1","29.14","14","1401.87","187","22"
"709","32","84","1.74","195","127","63","1.45","1013","Strength","25.8","2.1","3","1","27.74","8","1867.07","639","37"
"710","54","43.8","1.65","171","129","61","1.29","749","Yoga","26.6","1.7","4","2","16.09","29","1129.96","178","44"
"711","38","123.3","1.62","161","165","65","1.34","1216","Yoga","21.2","2.3","4","2","46.98","9","2301.92","520","46"
"712","31","57.9","1.56","161","124","50","1.8","1116","Yoga","15.1","2.7","5","3","23.79","6","1332.05","328","77"
"713","19","82.4","1.96","174","169","62","1.9","1766","HIIT","10.1","3.5","5","3","21.45","2","2025.02","1315","81"
"714","28","84.8","1.79","182","138","55","1.35","1025","Cardio","28.8","2.3","4","2","26.47","1","1924.49","841","46"
"715","56","109.6","1.66","188","166","66","1.29","1060","Cardio","20.5","3.1","3","2","39.77","18","2035.4","1039","33"
"716","55","86.4","1.77","176","157","61","1","777","Yoga","27.3","2.8","3","2","27.58","28","1783.05","272","26"
"717","51","63.9","1.8","191","130","72","1.07","626","HIIT","33.7","2.7","4","2","19.72","17","1375.29","574","37"
"718","55","70.8","1.62","166","162","68","0.54","394","Strength","26","1.8","3","1","26.98","16","1366.01","201","14"
"719","51","115.3","1.67","189","139","55","1.38","950","Yoga","24.4","2.5","3","2","41.34","18","2144.94","501","35"
"720","35","55.3","1.56","187","139","56","1.71","1188","Strength","19.8","2.7","5","3","22.72","6","1290.69","496","73"
"721","47","73.9","1.8","173","140","50","1.36","942","Strength","28.3","3.7","3","1","22.81","12","1675.4","528","35"
"722","32","97.3","1.96","189","137","50","1.36","1025","HIIT","24.9","3.4","3","2","25.33","8","2150.83","1112","35"
"723","44","60.4","1.65","176","169","54","1.27","966","HIIT","32.6","2.1","4","2","22.19","11","1326.76","644","44"
"724","51","49.3","1.61","191","129","55","1.36","868","Cardio","28.3","2.9","2","1","19.02","30","1231.95","493","23"
"725","55","91.8","1.78","165","153","65","1.44","1091","Cardio","23.5","3.4","3","1","28.97","28","1860.19","972","37"
"726","50","73.6","1.55","183","145","74","0.89","581","HIIT","33.9","2.1","3","1","30.63","31","1391.86","550","23"
"727","41","47.1","1.78","165","149","65","1.26","929","Yoga","24.7","2.4","3","1","14.87","26","1340.83","187","32"
"728","32","65.2","1.62","186","128","63","0.58","408","Cardio","25.3","3.4","2","1","24.84","5","1557.62","278","10"
